"Hole Angular Displacement"
"Time (sec)","Angular Displacement1 (deg)"
4.80666666666672,123.895999999976
4.81333333333339,121.071999999976
4.82000000000006,118.247999999976
4.82666666666672,115.423999999976
4.83333333333339,112.599999999976
4.84000000000006,109.775999999975
4.84666666666672,106.951999999975
4.85333333333339,104.127999999976
4.86000000000006,101.303999999976
4.86666666666672,98.4799999999756
4.87333333333339,95.6559999999758
4.88000000000006,92.8319999999759
4.88666666666673,90.007999999976
4.89333333333339,87.1839999999754
4.90000000000006,84.3599999999747
4.90666666666673,81.5359999999752
4.91333333333339,78.7119999999758
4.92000000000006,75.8879999999751
4.92666666666673,73.0639999999752
4.93333333333339,70.2399999999754
4.94000000000006,67.4159999999755
4.94666666666673,64.5919999999748
4.95333333333339,61.7679999999749
4.96000000000006,58.9439999999751
4.96666666666673,56.1199999999752
4.97333333333339,53.2959999999745
4.98000000000006,50.4719999999747
4.98666666666673,47.6479999999748
4.99333333333339,44.8239999999749
5.00000000000006,41.9999999999743
5.00666666666673,39.1759999999744
5.01333333333339,36.3519999999745
5.02000000000006,33.5279999999747
5.02666666666673,30.703999999974
5.0333333333334,27.8799999999741
5.04000000000006,25.0559999999743
5.04666666666673,22.2319999999744
5.0533333333334,19.4079999999737
5.06000000000006,16.5839999999738
5.06666666666673,13.759999999974
5.0733333333334,10.9359999999741
5.08000000000006,8.11199999997426
5.08666666666673,5.28799999997358
5.0933333333334,2.4639999999729
5.10000000000006,-0.360000000026559
5.10666666666673,-3.18400000002683
5.1133333333334,-6.0080000000271
5.12000000000006,-8.83200000002656
5.12666666666673,-11.6560000000268
5.1333333333334,-14.4800000000271
5.14000000000006,-17.3040000000274
5.14666666666673,-20.1280000000268
5.1533333333334,-22.9520000000271
5.16000000000006,-25.7760000000274
5.16666666666673,-28.6000000000276
5.1733333333334,-31.4240000000271
5.18000000000007,-34.2480000000274
5.18666666666673,-37.0720000000276
5.1933333333334,-39.8960000000279
5.20000000000007,-42.7200000000274
5.20666666666673,-45.5440000000277
5.2133333333334,-48.3680000000279
5.22000000000007,-51.1920000000282
5.22666666666673,-54.0160000000276
5.2333333333334,-56.8400000000279
5.24000000000007,-59.6640000000282
5.24666666666673,-62.4880000000285
5.2533333333334,-65.3120000000279
5.26000000000007,-68.1360000000282
5.26666666666673,-70.9600000000285
5.2733333333334,-73.7840000000279
5.28000000000007,-76.6080000000282
5.28666666666673,-79.4320000000285
5.2933333333334,-82.2560000000287
5.30000000000007,-85.080000000029
5.30666666666674,-87.9040000000285
5.3133333333334,-90.7280000000287
5.32000000000007,-93.552000000029
5.32666666666674,-96.3760000000285
5.3333333333334,-99.2000000000287
5.34000000000007,-102.024000000029
5.34666666666674,-104.848000000029
5.3533333333334,-107.672000000029
5.36000000000007,-110.496000000029
5.36666666666674,-113.320000000029
5.3733333333334,-116.14400000003
5.38000000000007,-118.968000000029
5.38666666666674,-121.792000000029
5.3933333333334,-124.61600000003
5.40000000000007,-127.44000000003
5.40666666666674,-130.264000000029
5.4133333333334,-133.08800000003
5.42000000000007,-135.91200000003
5.42666666666674,-138.73600000003
5.4333333333334,-141.56000000003
5.44000000000007,-144.38400000003
5.44666666666674,-147.20800000003
5.45333333333341,-150.03200000003
5.46000000000007,-152.85600000003
5.46666666666674,-155.68000000003
5.47333333333341,-158.50400000003
5.48000000000007,-161.328000000031
5.48666666666674,-164.15200000003
5.49333333333341,-166.97600000003
5.50000000000007,-169.800000000031
5.50666666666674,-172.624000000031
5.51333333333341,-175.44800000003
5.52000000000007,-178.272000000031
5.52666666666674,178.903999999969
5.53333333333341,176.07999999997
5.54000000000007,173.255999999969
5.54666666666674,170.431999999969
5.55333333333341,167.607999999969
5.56000000000007,164.783999999969
5.56666666666674,161.959999999969
5.57333333333341,159.135999999969
5.58000000000007,156.311999999968
5.58666666666674,153.487999999969
5.59333333333341,150.663999999969
5.60000000000008,147.839999999968
5.60666666666674,145.015999999968
5.61333333333341,142.191999999969
5.62000000000008,139.367999999969
5.62666666666674,136.543999999968
5.63333333333341,133.719999999968
5.64000000000008,130.895999999968
5.64666666666674,128.071999999968
5.65333333333341,125.247999999968
5.66000000000008,122.423999999968
5.66666666666674,119.599999999968
5.67333333333341,116.775999999968
5.68000000000008,113.951999999968
5.68666666666674,111.127999999967
5.69333333333341,108.303999999968
5.70000000000008,105.479999999968
5.70666666666674,102.655999999967
5.71333333333341,99.8319999999671
5.72000000000008,97.0079999999677
5.72666666666674,94.1839999999682
5.73333333333341,91.3599999999675
5.74000000000008,88.5359999999677
5.74666666666675,85.7119999999678
5.75333333333341,82.8879999999679
5.76000000000008,80.0639999999673
5.76666666666675,77.2399999999666
5.77333333333341,74.4159999999671
5.78000000000008,71.5919999999677
5.78666666666675,68.767999999967
5.79333333333341,65.9439999999671
5.80000000000008,63.1199999999673
5.80666666666675,60.2959999999674
5.81333333333341,57.4719999999667
5.82000000000008,54.6479999999668
5.82666666666675,51.823999999967
5.83333333333341,48.9999999999671
5.84000000000008,46.1759999999664
