"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
2.62,-40.019156599904
2.624,-40.2699149276266
2.628,-40.5156947847003
2.632,-40.755871664354
2.636,-40.9898312257476
2.64,-41.2169711944497
2.644,-41.4367032587062
2.648,-41.6484549524446
2.652,-41.8516715158214
2.656,-42.0458177240506
2.66,-42.2303796752571
2.664,-42.4048665281684
2.668,-42.5688121805998
2.672,-42.7217768798994
2.676,-42.8633487567922
2.68,-42.9931452744007
2.684,-43.1108145846171
2.688,-43.2160367844568
2.692,-43.3085250655283
2.696,-43.3880267503117
2.7,-43.4543242095343
2.704,-43.5072356555748
2.708,-43.5466158074971
2.712,-43.5723564240216
2.716,-43.5843867014671
2.72,-43.5826735344489
2.724,-43.5672216378779
2.728,-43.5380735295815
2.732,-43.495309373642
2.736,-43.4390466853274
2.74,-43.3694398992588
2.744,-43.2866798032189
2.748,-43.1909928407509
2.752,-43.0826402864186
2.756,-42.9619172982961
2.76,-42.8291518529206
2.764,-42.6847035685708
2.768,-42.5289624233231
2.772,-42.3623473748797
2.776,-42.1853048896596
2.78,-41.9983073890787
2.784,-41.8018516213353
2.788,-41.596456967332
2.792,-41.3826636896299
2.796,-41.1610311335195
2.8,-40.9321358894191
2.804,-40.6965699258656
2.808,-40.4549387023484
2.812,-40.2078592711515
2.816,-39.9559583772139
2.82,-39.6998705647977
2.824,-39.4402362994633
2.828,-39.1777001134998
2.832,-38.9129087825516
2.836,-38.6465095407124
2.84,-38.3791483408478
2.844,-38.1114681663448
2.848,-37.8441073998921
2.852,-37.5776982542655
2.856,-37.3128652694417
2.86,-37.05022387969
2.864,-36.7903790536169
2.868,-36.5339240094531
2.872,-36.2814390071952
2.876,-36.0334902185516
2.88,-35.7906286749945
2.884,-35.5533892935994
2.888,-35.3222899797659
2.892,-35.0978308053615
2.896,-34.8804932603198
2.9,-34.6707395752626
2.904,-34.4690121123005
2.908,-34.2757328208085
2.912,-34.091302754665
2.916,-33.9161016471944
2.92,-33.7504875398634
2.924,-33.594796460643
2.928,-33.449342147872
2.932,-33.3144158154372
2.936,-33.1902859551135
2.94,-33.0771981719929
2.944,-32.9753750490628
2.948,-32.8850160371758
2.952,-32.8062973668702
2.956,-32.7393719787673
2.96,-32.6843694695664
2.964,-32.6413960509884
2.968,-32.6105345193771
2.972,-32.5918442340482
2.976,-32.5853611028765
2.98,-32.5910975740308
2.984,-32.6090426331817
2.988,-32.6391618059767
2.992,-32.681397165945
2.996,-32.7356673485136
3,-32.8018675721757
3.004,-32.8798696683036
3.008,-32.9695221214924
3.012,-33.0706501227007
3.016,-33.1830556378181
3.02,-33.3065174946177
3.024,-33.440791491353
3.028,-33.5856105305212
3.032,-33.7406847815412
3.036,-33.9057018762762
3.04,-34.080327141464
3.044,-34.264203872208
3.048,-34.4569536507144
3.052,-34.658176714443
3.056,-34.8674523777641
3.06,-35.0843395110828
3.064,-35.3083770812041
3.068,-35.539084756466
3.072,-35.775963579865
3.076,-36.0184967130434
3.08,-36.266150253595
3.084,-36.5183741276882
3.088,-36.7746030594953
3.092,-37.0342576183725
3.096,-37.2967453441418
3.1,-37.5614619502158
3.104,-37.827792603653
3.108,-38.0951132805739
3.112,-38.3627921946888
3.116,-38.6301912960058
3.12,-38.8966678361089
3.124,-39.161575995725
3.128,-39.4242685696426
3.132,-39.6840987034197
3.136,-39.9404216757126
3.14,-40.1925967195038
3.144,-40.4399888749811
3.148,-40.6819708663598
3.152,-40.9179249945198
3.156,-41.1472450369781
3.16,-41.3693381464248
3.164,-41.5836267388226
3.168,-41.7895503619126
3.172,-41.9865675348794
3.176,-42.174157549908
3.18,-42.3518222264193
3.184,-42.5190876088859
3.188,-42.6755055993235
3.192,-42.8206555158045
3.196,-42.9541455686603
3.2,-43.0756142464174
3.204,-43.1847316039505
3.208,-43.2812004458255
3.212,-43.3647573983456
